track_id,artist_name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,msPlayed
3cNppb79LXe5codT1IEtFr,Anthony Keyrouz,arab electronic,0.667,0.949,8,-5.074,1,0.224,0.18,0.00107,0.0553,0.142,127.986,155496,827088
1qXOFKAQQRubt2NQheI3t3,Stephen Dawes,singer-songwriter pop,0.485,0.484,4,-14.012,1,0.0307,0.628,0.000566,0.112,0.332,90.071,173417,16366
,thelonelyboy,,,,,,,,,,,,,,1279
32p8dAoSVY4aFgsCXqcEs8,Brian Tyler,orchestral soundtrack,0.0744,0.0208,2,-27.712,0,0.0397,0.956,0.954,0.0847,0.0395,78.872,113747,341513
5uMoppTUGhP4l1Unv4OaMX,Blake Rose,australian electropop,0.597,0.687,4,-6.536,1,0.0466,0.216,0,0.107,0.502,94.749,234623,2351713
0QrUw86ZKRgNGGgrvC5yC5,Dermot Kennedy,folk-pop,0.575,0.711,7,-6.047,0,0.0886,0.327,0,0.112,0.532,139.44,224306,224222
18XlJEroUwFo0tLZxscgXE,Maroon 5,pop,0.766,0.706,7,-6.553,0,0.16,0.223,0.00028,0.064,0.766,142.989,172598,2240236
3WPYHZy8f7KIS5fVTUmliT,bülow,alt z,0.71,0.258,3,-10.632,1,0.034,0.84,0.000323,0.0998,0.337,112.922,237876,713628
4h0zU3O9R5xzuTmNO7dNDU,Ruth B.,alt z,0.71,0.0565,7,-15.099,1,0.0534,0.965,0,0.0889,0.348,123.994,275280,275280
2blM0SIqgptXPpCan2lGXh,Nulbarich,j-rock,0.61,0.509,1,-8.63,1,0.027,0.0536,0,0.0754,0.224,129.943,243573,756917
5ijpPkVMurycFFfNKVlcoc,Eric Nam,k-pop,0.752,0.537,1,-6.273,1,0.0505,0.45,0.000158,0.111,0.696,147.02,174387,5083969
3cWI6Hj9LQ0MfMuhw9uSMc,Freya Ridings,uk pop,0.386,0.136,6,-9.267,1,0.0458,0.932,0,0.0653,0.0976,67.016,225853,225723
7sfXUfwSVFmDl2PmvU5txi,Yasumu,lo-fi study,0.697,0.0996,3,-22.002,1,0.178,0.969,0.389,0.373,0.149,171.903,151112,28136
5TUZhrb8UaaA76NhzZax2Z,The Neighbourhood,modern alternative rock,0.568,0.891,0,-5.786,1,0.0376,0.000896,0.000137,0.357,0.522,104.954,190227,759507
2vXKRlJBXyOcvZYTdNeckS,Gesaffelstein,dark clubbing,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,202093,1617549
7Kth3JPrAA9t1gwDL61zSn,Jack & Jack,pop,0.724,0.603,10,-7.968,1,0.0764,0.261,0,0.185,0.486,105,170667,13633
02sENi9ULQ36x9mKo5B7XW,Conway Twitty,arkansas country,0.62,0.711,1,-6.943,1,0.035,0.477,0.000168,0.0812,0.96,98.263,151731,151629
6KUsVERTI2fY3Swi5mo27R,Mokita,chill pop,0.632,0.454,7,-6.996,1,0.0505,0.51,2.68E-06,0.179,0.493,90.024,185108,185086
1UgbVlgAFRwVBeHj7rWFQt,Mokita,chill pop,0.584,0.799,7,-5.662,1,0.0638,0.115,0,0.0811,0.428,100.083,167104,368036
19QVn1t2FSVQv0S1o9t08Y,Mokita,chill pop,0.513,0.511,10,-9.22,1,0.034,0.333,8.54E-06,0.122,0.337,84.974,217148,2398760
1PqfpW21YPno7nUzlVHyFv,Tigertailz,glam metal,0.554,0.864,9,-12.127,1,0.0287,0.00984,0,0.23,0.779,132.174,183960,28720
4DERyalxTlWCdlHkVi0TfO,Eric Nam,k-pop,0.662,0.39,11,-8.802,1,0.125,0.655,0,0.0933,0.22,76.016,203213,49720
5Ts1DYOuouQLgzTaisxWYh,Edison Lighthouse,,0.568,0.824,9,-4.613,1,0.0299,0.403,0,0.0855,0.753,108.625,174760,33025
3q31VHrRCF6slDPd4VIkRn,SLANDER,brostep,0.246,0.539,7,-6.327,1,0.0408,0.0104,0.000132,0.094,0.194,153.597,213463,213463
5EENX0aK4fq4x1dZVWggQi,XIA,korean pop,0.439,0.605,3,-5.186,1,0.0606,0.779,0,0.0916,0.152,66.683,229590,31376
6MiVIH3fQlmz44jGx2DXn4,Two Feet,indie poptimism,0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,181467,362761
5aYEQLm02WlSlaOv5g6sZo,Lauv,pop,0.679,0.481,3,-9.045,1,0.0593,0.208,1.02E-05,0.284,0.486,80.011,184557,7576189
5VSCgNlSmTV2Yq5lB40Eaw,John Newman,dance pop,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,239894,116880
0110a0AM2nOV8yYa9u6kjQ,Fly By Midnight,singer-songwriter pop,0.713,0.764,6,-5.57,0,0.0294,0.0718,0,0.0708,0.962,125.052,202267,5084510
0FOogWUS6y2pv3OjAcu6hO,Ai Bendr,,0.417,0.257,0,-14.261,1,0.0421,0.571,0,0.124,0.282,69.158,149143,97006
6wpx4u1PeQlXEvZMPQ49sU,Crystal Fighters,,0.651,0.794,11,-6.196,1,0.0499,0.0329,0,0.319,0.625,133.086,199520,873254
4Lt6GXGzYsa1tgkv3nGSTm,Jason Derulo,dance pop,0.738,0.85,8,-3.049,1,0.0642,0.105,0,0.23,0.865,98.013,192921,192921
1hRDHWWealh2Pk3fnpIe75,Ohio Players,classic soul,0.613,0.82,0,-10.175,1,0.0737,0.181,1.45E-06,0.049,0.465,115.125,290160,2621476
3jbAzLVcHiI5hYSkcKe1Ty,Martin Garrix,dutch edm,0.647,0.642,9,-7.306,0,0.0743,0.262,0,0.134,0.48,90.045,164167,1689699
2PRKaIkl62537yLUt8VhHR,Trippie Redd,melodic rap,0.861,0.712,6,-6.72,0,0.104,0.527,4.12E-05,0.622,0.687,119.042,177981,177981
2IzUjVfO3UrAY73UjHHsGi,Lauv,pop,0.511,0.467,7,-7.799,1,0.144,0.263,0,0.0641,0.373,78.173,142773,428055
2duyHVCqcaX2FSwjzuZijF,Disco Lines,stutter house,0.669,0.634,2,-4.3,1,0.0321,0.0685,0,0.0597,0.276,127.915,222957,1785391
1aXOa3ExoCzxnSxCGkREiv,Annika Wells,la pop,0.576,0.403,3,-8.849,0,0.08,0.68,0,0.527,0.279,139.15,154578,2178209
14d79QOV2pvJHH9vlUfZwJ,Lost Frequencies,belgian edm,0.755,0.783,11,-6.256,1,0.176,0.605,0.00663,0.203,0.419,104.022,169354,2396507
1ZWLWVqeEMWMKTlteS0yLH,One Direction,boy band,0.546,0.657,1,-4.787,1,0.0332,0.0928,0,0.119,0.361,133.188,196933,38600
0laYHRpNTS6i8FXdupHkJ4,Selena Gomez & The Scene,pop,0.858,0.678,1,-3.87,0,0.0469,0.0761,0,0.0741,0.922,117.009,188453,188454
31fMJwgrgNdk1IbWZEchX2,Tyler Shaw,pop quebecois,0.712,0.0784,4,-19.067,1,0.0544,0.739,0,0.107,0.642,121.443,150174,3339813
2tJUcBxiQEYSCzC3BdIOk8,FINNEAS,alt z,0.609,0.141,9,-15.33,1,0.0394,0.927,0.000104,0.0923,0.107,78.233,224279,672834
279LczresTWVkCsdLwgJSZ,Warhaus,belgian indie,0.564,0.585,9,-8.823,0,0.0379,0.202,0.00206,0.118,0.624,161.667,206685,206685
0XwRlvv3KlOu4HWlOH34XG,Diljit Dosanjh,filmi,0.827,0.587,9,-5.531,0,0.113,0.203,0,0.0727,0.774,119.936,190000,2860714
3QxCvkqWdkMqy3CPxOhZ24,Nothing But Thieves,alternative pop rock,0.269,0.122,1,-10.408,1,0.0334,0.952,0,0.0915,0.118,83.967,247187,1435649
0qXP5fMhxGzxALOkXYUxfP,A-Wall,bedroom pop,0.604,0.466,0,-10.093,1,0.0315,0.649,0.0334,0.093,0.499,120.045,224520,338268
6T7RlwsNCmCvyYLOvqzpGW,A-Wall,bedroom pop,0.636,0.704,0,-6.827,1,0.0597,0.184,5.23E-05,0.138,0.478,121.078,197355,27681
2gdwaznV8yFi6jGk6rgMDh,The Brummies,alabama indie,0.548,0.372,7,-8.598,1,0.0305,0.588,0.00557,0.347,0.304,149.712,190787,2475948
2dX2W20qzwqM6G910woDKo,Seori,korean r&b,0.776,0.785,9,-4.085,0,0.058,0.295,0.000807,0.169,0.5,98.036,210547,2661683
03wMGPA6NlFsEqitZcuaG2,AREA21,,0.718,0.574,1,-7.312,0,0.0902,0.17,3.08E-06,0.126,0.673,129.974,162547,2208693
74PqdCEXhh29g5a8UGIez8,Vera Sola,alternative americana,0.395,0.324,11,-12.52,0,0.0406,0.864,0.0749,0.105,0.0588,121.095,200449,765456
5RLDbZPiqULNl4cr17eoIV,Lund,cloud rap,0.745,0.438,4,-7.018,0,0.0326,0.678,0.112,0.125,0.0409,119.99,233963,1798044
0CAfXk7DXMnon4gLudAp7J,Flo Rida,dance pop,0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,231400,231373
5DoH4vaCLMyV2bem2k326P,"colours in the dark,Beatmund Noise",lo-fi sleep,0.628,0.197,8,-17.944,0,0.0367,0.942,0.88,0.0803,0.201,139.865,137143,411426
0IktbUcnAGrvD03AWnz3Q8,Jason Mraz,acoustic pop,0.625,0.414,0,-8.7,1,0.0369,0.294,0,0.151,0.669,130.088,189613,7156195
14xj58ZexBaEaHARb11Cqs,Radiohead,alternative rock,0.213,0.4,11,-9.813,0,0.0324,0.053,0.612,0.111,0.195,133.369,258813,26382
60SdxE8apGAxMiRrpbmLY0,Eminem,detroit hip hop,0.876,0.786,10,-4.884,0,0.306,0.0627,0,0.127,0.575,153.068,244679,244476
5RxpYHVbGJPOvSEATQyg9P,Still Woozy,bedroom pop,0.647,0.537,6,-12.006,0,0.21,0.43,0.000258,0.119,0.846,84.46,142500,142274
4xWirulal0kGikFE3WSU75,Bring Me The Horizon,melodic metalcore,0.294,0.679,8,-6.182,1,0.152,0.000551,5.13E-05,0.165,0.383,198.03,280152,568104
6awI76zlVfh9xM4YBEnxnt,Dimension 32,lo-fi sleep,0.66,0.105,4,-20.191,1,0.032,0.982,0.924,0.0799,0.0692,75.022,159133,7947582
2MQ5oY4ZoJugYsTNEk1Gjb,Bcalm,focus beats,0.696,0.159,3,-13.969,1,0.0422,0.918,0.906,0.2,0.161,120.016,137500,275000
5FMeLrcoOH6iwTS5QD7aLR,Tenno,japanese chillhop,0.395,0.379,9,-13.785,0,0.192,0.936,0.977,0.344,0.0379,207.841,154615,154615
2ALjttxAgqYgeTQyjg17k7,Atlis,,0.56,0.134,7,-21.288,0,0.0342,0.974,0.921,0.127,0.0392,101.993,114706,229410
2uodDdo4jqShIEAFy8yuIY,UPSAHL,alt z,0.716,0.703,9,-4.997,0,0.0764,0.218,2.81E-06,0.0926,0.846,124.099,141227,1131824
3VXh3jYTW3lTxtXRnu2TKP,Yo Yo Honey Singh,filmi,0.684,0.958,1,-4.793,1,0.264,0.314,1.94E-06,0.618,0.817,163.95,275399,275207
12i8BdLiiYBLLoKijja3O6,Yoste,chill pop,0.548,0.492,6,-7.813,1,0.0721,0.512,0.000468,0.108,0.589,78.786,190773,129090
6OOTj2UtduuvtiL4X4MZDF,blackbear,pop,0.823,0.455,11,-7.839,0,0.0466,0.00175,1.24E-06,0.0559,0.723,126.96,159734,159586
4kEeqEmNFaW3iS3Tehg7Q3,Phonked,,0.689,0.727,8,-7.344,1,0.0363,0.0956,0.783,0.0607,0.428,129.974,166600,125923
6BQcggOEF7ASntQACEdT2L,HRVY,pop,0.653,0.866,10,-4.898,1,0.0552,0.0797,1.11E-06,0.17,0.644,121.972,173093,4323012
15DW6TwIlbl9IVfEJfE0mQ,Kid Trunks,asian american hip hop,0.581,0.385,9,-9.758,1,0.0359,0.174,0,0.122,0.176,130.06,129187,129186
1J03Vp93ybKIxfzYI4YJtL,Toby Fox,indie game soundtrack,0.719,0.632,7,-9.849,1,0.0602,0.000377,0.855,0.0362,0.934,119.987,156000,256084
2ksyzVfU0WJoBpu8otr4pz,INTERWORLD,phonk brasileiro,0.593,0.641,7,-12.727,0,0.0992,0.426,0.901,0.122,0.147,175.014,142839,142839
3Ueq2zboxwAbsvHrOjdEqz,Bad Bunny,reggaeton,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.061,210368,527068
58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,alt z,0.41,0.611,4,-8.271,0,0.0467,0.0228,0,0.116,0.0899,185.727,184448,804897
2WzAAerBvZvvFXgUpSwHZ9,PLAYAMANE,drift phonk,0.633,0.433,1,-8.833,1,0.229,0.0053,0.28,0.145,0.373,122.088,121972,796390
2biZJ6YK8Pz1bUby8VDV3Q,CORPSE,pov: indie,0.672,0.981,1,-1.252,1,0.181,0.0302,2.36E-05,0.648,0.694,95.014,85895,233367
2IpBSXGTdHFq0Dt8zzoh5h,Lund,cloud rap,0.785,0.422,6,-11.88,0,0.0531,0.492,0.0452,0.095,0.552,122.035,180984,361966
7hU3IHwjX150XLoTVmjD0q,LISA,k-pop,0.831,0.554,1,-9.998,0,0.218,0.161,6.12E-05,0.152,0.396,140.026,168228,168227
5tkX48DzHmul9IlHyj0hxx,LaLion,,0.736,0.616,7,-5.5,1,0.0532,0.247,0,0.379,0.653,126.117,168730,169552
0I7I4kUnGVqoxemDmYcysN,Pharmacist,drift phonk,0.672,0.996,11,-1.448,1,0.0545,0.0846,0.928,0.111,0.697,174.965,143920,143784
4MTgIH5OZQHAbdBWgbKSAb,Survive Said The Prophet,j-poprock,0.468,0.961,7,-4.082,1,0.114,0.00364,0,0.226,0.31,94.926,192400,4389209
0pM1oWq2iw8W0AY6ORdC0x,Arizona Zervas,pop rap,0.622,0.527,10,-7.638,0,0.0346,0.446,0,0.07,0.212,79.478,150119,150118
3D0pmiK3zyF9PudyJ8mkor,AP Dhillon,desi hip hop,0.908,0.314,0,-9.614,1,0.116,0.0424,4.15E-05,0.0727,0.244,97.011,160825,301974
,A.R. Rahman,,,,,,,,,,,,,,309813
5IvV6X170dmEZCCbmNH4eQ,JalRaj,desi pop,0.589,0.456,7,-9.581,0,0.0307,0.608,0,0.249,0.205,75.012,192000,192000
7Czm0vv2sYL5z4P51KY66e,Shankar-Ehsaan-Loy,filmi,0.815,0.833,7,-6.117,0,0.0769,0.0297,2.00E-05,0.33,0.563,99.989,366853,917251
1O3WfEwaSpsgZ6tw8jNT8I,Sachin-Jigar,filmi,0.537,0.367,8,-9.362,1,0.0241,0.815,0,0.132,0.348,90.953,264614,11294
4uGY9CqDtGtaTTLg1cgsWD,Imagine Dragons,modern rock,0.638,0.679,4,-5.278,1,0.0425,0.0016,0.00655,0.121,0.596,81.045,181880,181880
7aGyRfJWtLqgJaZoG9lJhE,salem ilese,alt z,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39E-06,0.692,0.715,113.968,136839,827865
,Beastmaster64,,,,,,,,,,,,,,203920
,Common Man,,,,,,,,,,,,,,59727
26mmuOn5tuZjd3Th4XkMkT,Dylan Rockoff,nashville singer-songwriter,0.756,0.715,10,-4.656,0,0.124,0.0787,0,0.0814,0.586,106.022,155086,247678
4wwaZGdgjIJ5NnfGQchgbZ,EMDI,covertronica,0.605,0.88,9,-6.283,0,0.0669,0.441,8.62E-06,0.113,0.58,123.832,158952,1112384
2AY6KaNaf91MbEl8mwWIR6,Oaty.,lo-fi jazzhop,0.771,0.426,1,-5.671,1,0.13,0.857,0.946,0.107,0.365,86.016,159050,159050
3cd7jd2Bby322dCQmG0NZv,Nils Brown,shanty,0.842,0.462,2,-5.958,1,0.119,0.97,0,0.151,0.717,98.386,101307,62634
0iXLwnLmLwn9y54JtBTNxY,Sonu Nigam,filmi,0.533,0.436,5,-7.521,0,0.0276,0.234,3.17E-06,0.46,0.371,146.868,308158,2730408
0v7rJIwQ2xeB1W19eU5IQS,Sonu Nigam,filmi,0.48,0.681,5,-8.002,1,0.163,0.284,0,0.125,0.74,88.003,361067,495370
4lBZSTpKay9ondUDxaCh13,Rafaqat Ali Khan,pakistani pop,0.633,0.581,1,-7.361,0,0.0329,0.125,0.000825,0.104,0.122,101.951,403613,453860
,Pritam,,,,,,,,,,,,,,4080
,Abhijeet,,,,,,,,,,,,,,317000
4qBoJAVBL9qDEfUOlYeCyY,Kaash,indian indie,0.371,0.519,0,-7.567,1,0.0286,0.303,0,0.2,0.091,180.772,306888,17221
06uNwpGEx0XElATDWFwsxZ,Darshan Raval,desi pop,0.583,0.45,5,-7.218,0,0.0292,0.364,0.00166,0.141,0.217,92.043,322809,1702519
1Y8pGgDe1QRB9uK0dT0CvA,KK,filmi,0.6,0.5,0,-9.115,1,0.0252,0.384,3.81E-05,0.0907,0.258,110.006,312787,3379203
5lYKw1v3QHyt6I24wBk1Uo,Mohammed Rafi,classic bollywood,0.468,0.426,1,-8.336,1,0.0325,0.608,0,0.0733,0.319,129.857,308667,307373
6q4EtrwC14rUa98NhI0vKx,AtariJones,chill baile,0.514,0.407,9,-15.052,1,0.153,0.0134,0.0294,0.135,0.25,82.759,102243,123275
0mlf3yOGzVnIVxjybDQL3h,Skrillex,brostep,0.556,0.881,7,-2.224,1,0.082,0.00119,0,0.0709,0.337,104.973,213697,213180
2WH4oy1SYppZrcdgKwSA0j,BTS,k-pop,0.583,0.68,7,-7.809,1,0.422,0.0304,0,0.189,0.343,97.568,226321,452554
66aoMO408FA4pLR2xWVH3f,Tirzah,alternative r&b,0.913,0.351,1,-12.246,1,0.311,0.674,0.00253,0.0804,0.303,105.013,230746,230745
6rbnauS7WjniN8vbV4tTkQ,nøll,,0.629,0.628,7,-6.097,0,0.0404,0.436,0.00907,0.0677,0.17,85.023,192000,1788984
71s7tZo8OGlN3VXyURWLUr,Pritam,filmi,0.692,0.954,2,-3.93,0,0.0915,0.0188,0,0.151,0.89,141.98,244068,159464
03ARE7xKtbCVV2GE5j0IWq,shy martin,alt z,0.61,0.489,10,-8.541,0,0.127,0.308,0,0.165,0.331,105.016,171890,171890
5iFwAOB2TFkPJk8sMlxP8g,PUBLIC,indie rockism,0.606,0.799,9,-4.452,1,0.0261,0.0128,0,0.15,0.638,103.014,232907,2250621
65Ki57yTO2fXdtKPOaS15n,PUBLIC,indie rockism,0.721,0.389,9,-8.558,1,0.0279,0.755,0,0.136,0.465,98.003,209093,209093
0VT5Wi1AVHQQAvwaJrQAsu,Kerala,,0.393,0.654,2,-6.489,1,0.0388,0.23,0,0.0614,0.176,85.214,175176,350306
,Tanishk Bagchi,,,,,,,,,,,,,,42440
0BTaeWLnEIVTBHywLH5iR5,Sonu Nigam,filmi,0.688,0.616,1,-7.602,0,0.0274,0.38,1.18E-06,0.364,0.68,106.995,264098,23693
0Eqg0CQ7bK3RQIMPw1A7pl,LANY,la pop,0.559,0.422,11,-11.89,1,0.195,0.701,1.99E-06,0.0853,0.191,74.002,286928,2864603
41MuKQAMtvu4bCarwM9Sk2,Hans Zimmer,german soundtrack,0.104,0.373,9,-16.347,0,0.0555,0.79,0.984,0.111,0.0331,88.012,139373,139374
7jEyX4bqaCSdMN4D4JNnVj,Jonas Blue,pop,0.738,0.794,11,-4.118,0,0.0416,0.101,0,0.0533,0.566,104.014,184134,1543274
3WDIhWoRWVcaHdRwMEHkkS,Clean Bandit,pop,0.737,0.714,1,-6.138,0,0.0367,0.225,3.79E-06,0.267,0.608,102.046,189973,69604
3NFvv5bC6HWtxUftIBm8Qd,Jonas Blue,pop,0.787,0.796,11,-3.551,0,0.0429,0.0286,0,0.0909,0.634,126.032,179888,179887
6gZVQvQZOFpzIy3HblJ20F,Alice In Chains,alternative metal,0.355,0.791,8,-7.565,1,0.0453,0.00045,0,0.0969,0.758,106.392,285200,457618
7qv5uwCfPLt18OcGQSHmi1,Kato,anime lo-fi,0.456,0.469,2,-7.838,0,0.0339,0.143,0.936,0.212,0.106,120.045,106485,159507
2i41GgmdOzV88a3pmE6Yze,Kato,anime lo-fi,0.58,0.00283,2,-28.277,0,0.054,0.994,0.963,0.103,0.262,66.586,61482,61369
6KfoDhO4XUWSbnyKjNp9c4,Conan Gray,bedroom pop,0.628,0.639,8,-5.46,1,0.0435,0.00162,0,0.354,0.493,108.045,185773,2252978
0QKfiqpEU4h9ycPSzIFwYe,Michael Sembello,hi-nrg,0.617,0.533,3,-11.516,0,0.0651,0.0891,4.04E-06,0.0415,0.835,158.86,244707,27712025
,Michael Sembello,,,,,,,,,,,,,,291931
0UZLaEOSIc5kg0cc7eszqC,Vishal Mishra,desi pop,0.524,0.515,11,-7.478,0,0.0427,0.674,0,0.104,0.368,169.882,191647,175253
30CU4qvNUUtd8GN4zDV5Oz,Vampire Weekend,baroque pop,0.522,0.699,5,-4.25,1,0.145,0.341,0.000181,0.219,0.765,165.245,127667,167065
4MXE6VCvTsQitHWrAxj7Kg,The Backseat Lovers,pov: indie,0.543,0.526,2,-9.703,1,0.0582,0.0447,0.0533,0.0778,0.384,153,243529,806730
4gbVRS8gloEluzf0GzDOFc,Maroon 5,pop,0.742,0.713,1,-5.522,0,0.0303,0.0205,0,0.059,0.879,120.032,189960,189960
5u9cuDcYdOpSRB7fAYXXdp,Her's,indie pop,0.625,0.645,9,-5.959,1,0.0278,0.54,0.0776,0.347,0.685,106.996,187572,216781
6kcQehLVz8jUdRBmFH1DpB,Alexander Lewis,bass trap,0.345,0.923,1,-3.268,1,0.0828,0.0393,0.0137,0.893,0.227,146.001,227671,2496773
4A2BNmLluHiLsLQA0j9ngs,CloudNone,,0.776,0.709,2,-7.391,0,0.145,0.415,0.288,0.115,0.121,126.043,238095,237954
7E1dQbOk1qcx9gEPUMBKsk,Justin Bieber,canadian pop,0.825,0.687,6,-6.794,0,0.0414,0.00997,1.32E-05,0.19,0.294,111.002,248293,62709
4ja2gzrNh9VNigzoXfmbwD,Peach Tree Rascals,pov: indie,0.676,0.525,9,-5.88,1,0.028,0.617,0,0.356,0.421,112.011,210000,2092831
755inykyaG4w22GWAsA3MX,Lonely God,modern indie pop,0.466,0.823,2,-6.635,1,0.311,0.00237,0.000321,0.332,0.782,175.797,68523,81273
3hSoQunmNwmgjt6RIKuUsJ,Vampire Weekend,baroque pop,0.733,0.439,9,-8.109,1,0.0942,0.829,0.000204,0.139,0.686,104.887,222373,222373
0OWZFobGSIW9GrSlQ9C5pc,Thomas Rhett,contemporary country,0.333,0.412,3,-8.633,1,0.029,0.0977,0,0.113,0.474,85.028,205453,71200
1p535eXa7HErdKgPVOXPqC,The Presets,alternative dance,0.817,0.673,1,-8.223,1,0.0819,0.00645,0.151,0.15,0.684,126.042,240080,200429
7rl1z4j7MurMDnn9rHh4M2,Charlie Puth,pop,0.795,0.616,1,-5.281,0,0.06,0.417,0,0.349,0.815,110.015,190453,190075
0VgkVdmE4gld66l8iyGjgx,Future,atl hip hop,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,2008548
,l'Outlander,,,,,,,,,,,,,,175173
17PIQKvMfby1GmaB8PcM80,CREEPYMANE,drift phonk,0.717,0.982,8,0.655,1,0.176,0.0268,0.274,0.327,0.801,120.021,100000,100000
4wIWWEhbdgKAxhR68eE0Ye,Arijit Singh,filmi,0.659,0.774,7,-7.014,1,0.0372,0.606,0.000333,0.185,0.883,82.995,280161,4988
0mh4VutnDyBn1sqcp05MZD,Pritam,filmi,0.467,0.859,0,-2.946,0,0.0409,0.661,0,0.0522,0.673,89.842,251480,251453
08o7YsYkQXGjamCe9eDrrK,Alec Benjamin,alt z,0.777,0.716,10,-7.342,0,0.256,0.734,8.30E-05,0.116,0.829,120.052,159007,477018
,Vandelux,,,,,,,,,,,,,,77297
5KNuHsIeFtD0oukst77hBi,Roop Kumar Rathod,filmi,0.548,0.737,0,-7.865,1,0.0386,0.458,0.00806,0.091,0.412,119.961,364330,624513
5NBCTiyU4o57c3ClTFI3Wk,iamnotshane,singer-songwriter pop,0.612,0.488,0,-9.993,1,0.244,0.0753,0.00197,0.122,0.496,96.029,114375,2570565
3MWcUX999bO6D0AyDY64xL,Yaiko Kaori,,0.506,0.322,6,-15.579,0,0.357,0.765,0.533,0.647,0.252,159.55,141000,704995
6a7lyItfM0vEjKlNIMuvUJ,Ella Isaacson,,0.671,0.584,0,-5.135,0,0.0325,0.0115,0,0.105,0.37,98.059,202188,3520605
2QbTsEUF97LixvDbyKUdCj,Giraffage,chillwave,0.569,0.791,6,-6.757,1,0.0355,0.143,0.655,0.109,0.298,139.78,234971,51538
3ZuODl7QqOQWVAOrLZJOsU,Munn,singer-songwriter pop,0.652,0.526,5,-11.804,0,0.0765,0.548,0,0.141,0.411,75.965,159474,3552623
4JzJihuvIlhaYqSUNNJGBl,ABBA,europop,0.659,0.781,4,-8.132,1,0.0274,0.183,0.0731,0.138,0.6,113.429,294387,70340
1oew3nFNY3vMacJAsvry0S,Rixton,pop,0.545,0.783,5,-4.261,0,0.0345,0.00489,0,0.132,0.551,174.084,193733,4441792
7xaaqSE7fcAjE6iAl0REBW,Lost Kings,pop dance,0.426,0.787,1,-4.95,1,0.141,0.0273,3.52E-06,0.0975,0.549,88.145,132309,1270
3f1ChZHm6v4KdUaEW5y5qd,Cold Hart,cloud rap,0.613,0.614,1,-7.235,1,0.0439,0.0143,0,0.094,0.198,93.984,224813,224813
4AFsRbaLKRWo3dDtjDFA2V,Childish Gambino,atl hip hop,0.545,0.442,5,-12.111,1,0.0352,0.0104,0.0271,0.0664,0.242,118.073,379227,115873
40YcuQysJ0KlGQTeGUosTC,G-Eazy,indie pop rap,0.756,0.674,0,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,251467,496234
6mXdCcFnPKQznj4CmMRmHC,Lauv,pop,0.747,0.45,7,-8.543,1,0.0919,0.0407,0,0.17,0.329,96.001,232853,1642740
0wxGIpOZbDR4RGy1sh3XhR,Ber,alt z,0.5,0.156,1,-11.472,1,0.0469,0.87,0,0.125,0.405,173.794,163227,6526383
7iDa6hUg2VgEL1o1HjmfBn,Bebe Rexha,dance pop,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,163870,4771777
4giWHgbPayWRvFe0JJUa8I,THE S.L.P.,alternative dance,0.541,0.791,7,-5.843,1,0.0461,0.0141,0.00285,0.12,0.341,102.027,206067,473306
3As49dIhYQCYViJiaxR4nF,FINNEAS,alt z,0.797,0.537,9,-5.937,1,0.039,0.754,5.49E-05,0.107,0.754,115.069,171863,171863
4tMwHkxBwnGkts9mxFpwQy,Madhur Sharma,desi pop,0.731,0.506,8,-8.579,1,0.037,0.484,0,0.0944,0.703,114.986,490435,15002
1kpG94lvnLuxM03lttECDX,Eight8,,0.628,0.448,2,-8.283,1,0.0341,0.427,0.00128,0.135,0.166,160.035,120354,119964
131sUIJTuOwXZkzovJ1AGs,Kailee Morgue,alt z,0.914,0.427,3,-7.766,0,0.0537,0.567,0.013,0.0774,0.635,120.01,203027,5165408
1DBra8wN9Gh9emkHot3FXk,Mickey Valen,dark r&b,0.46,0.698,7,-3.423,0,0.414,0.278,5.02E-05,0.306,0.318,144.113,193379,2811548
07MDkzWARZaLEdKxo6yArG,THE ANXIETY,modern alternative pop,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,162680,49496
3BrWLBC4WYx393yRUOlTih,THE ANXIETY,modern alternative pop,0.694,0.475,2,-7.035,1,0.0345,0.159,3.90E-06,0.103,0.391,94.987,147829,48680
6966cgOPA1kF13BIoNXp24,R. D. Burman,chutney,0.54,0.479,3,-10.44,1,0.0353,0.979,0.578,0.161,0.396,111.338,230600,118340
2UXqAinFTSFA3Y0nlWPHQn,Lata Mangeshkar,classic bollywood,0.569,0.827,2,-7.586,0,0.11,0.777,2.80E-06,0.37,0.882,98.4,286695,74063
